#YY  MM DD hh mm WVHT  SwH  SwP  WWH  WWP SwD WWD  STEEPNESS  APD MWD
#yr  mo dy hr mn    m    m  sec    m  sec  -  degT     -      sec degT
2024 01 08 18 56  1.4  0.8 11.8  1.2  7.7   N NNE    AVERAGE  6.3  10
2024 01 08 18 26  1.4  0.8 11.8  1.2  9.9   N   N    AVERAGE  6.2   2
2024 01 08 17 56  1.4  0.7 12.5  1.2  9.9 NNE   N    AVERAGE  6.3  17
2024 01 08 17 26  1.4  0.8 11.8  1.2  9.9   N   N    AVERAGE  6.8 353
2024 01 08 16 56  1.4  0.8 13.3  1.1  9.9 NNE NNE    AVERAGE  6.8  21
2024 01 08 16 26  1.4  0.9 12.5  1.2  9.9 NNE   N    AVERAGE  7.1  17
2024 01 08 15 56  1.4  0.9 12.5  1.1  9.9 NNE   N    AVERAGE  7.2  18
2024 01 08 15 26  1.4  0.8 12.5  1.1  7.7 NNE  NE    AVERAGE  7.0  17
2024 01 08 14 56  1.4  1.0 12.5  1.0  9.9 NNE   N      SWELL  7.8  12
2024 01 08 14 26  1.4  0.9 12.5  1.1  9.9 NNE   N    AVERAGE  7.8  12
2024 01 08 13 56  1.4  0.8 11.1  1.1  9.9   N   N    AVERAGE  7.4   5
2024 01 08 13 26  1.3  0.8 11.1  1.0  9.9   N   N    AVERAGE  7.5  11
2024 01 08 12 56  1.4  0.9 11.8  1.1  9.9 NNE   N    AVERAGE  7.8  12
2024 01 08 12 26  1.4  1.0 11.8  1.1  7.7 NNE NNE    AVERAGE  7.8  19
2024 01 08 11 56  1.4  0.9 12.5  1.1  7.7 NNE NNE    AVERAGE  7.6  17
2024 01 08 11 26  1.5  1.1 13.3  1.1  9.9 NNE NNE      SWELL  8.0  18
2024 01 08 10 56  1.4  0.9 12.5  1.1  9.9 NNE NNE    AVERAGE  7.6  12
2024 01 08 10 26  1.5  1.1 12.5  1.1  9.1 NNE   N      SWELL  7.9  15
2024 01 08 09 56  1.5  1.0 11.1  1.1  7.1   N NNE    AVERAGE  7.9   4
2024 01 08 09 26  1.5  1.0 13.3  1.1  9.9 NNE NNE    AVERAGE  7.9  19
2024 01 08 08 56  1.5  1.0 13.3  1.2  9.9 NNE   N    AVERAGE  7.7  14
2024 01 08 08 26  1.6  1.2 11.8  1.1  9.9 NNE   N      SWELL  8.4  15
2024 01 08 07 56  1.5  1.1 12.5  1.1  9.9 NNE   N      SWELL  8.1  19
2024 01 08 07 26  1.6  1.2 11.1  1.1  9.9   N   N      SWELL  8.1 360
2024 01 08 06 56  1.5  1.0 11.1  1.1  9.9   N NNE    AVERAGE  7.8   5
2024 01 08 06 26  1.5  1.0 11.8  1.1  7.1   N NNE    AVERAGE  7.6  10
2024 01 08 05 56  1.5  1.0 10.5  1.1  9.9   N NNW    AVERAGE  7.6 360
2024 01 08 05 26  1.6  1.0 12.5  1.3  7.7   N NNE    AVERAGE  7.3   8
2024 01 08 04 56  1.5  1.0 11.1  1.2  9.9   N   N    AVERAGE  7.3 360
2024 01 08 04 26  1.6  1.1 11.8  1.2  9.9   N   N    AVERAGE  7.6   4
2024 01 08 03 56  1.7  1.1 11.8  1.2  9.9   N   N    AVERAGE  7.7   5
2024 01 08 03 26  1.7  1.1 11.8  1.3  7.1   N NNE    AVERAGE  7.3   8
2024 01 08 02 56  1.6  1.1 11.8  1.2  9.9   N   N    AVERAGE  7.3   8
2024 01 08 02 26  1.8  1.2 11.8  1.3  9.9   N   N    AVERAGE  7.5   5
2024 01 08 01 56  1.8  1.2 11.8  1.3  9.1   N   N    AVERAGE  7.5 351
2024 01 08 01 26  1.7  1.0 11.1  1.4  9.9   N   N    AVERAGE  6.8   5
2024 01 08 00 56  1.7  1.0 11.1  1.4  9.9   N   N    AVERAGE  7.0 357
2024 01 08 00 26  1.8  1.2 11.8  1.4  9.9   N   N    AVERAGE  7.2 357
2024 01 07 23 56  1.9  1.3 11.8  1.4  9.9   N   N    AVERAGE  7.2   7
2024 01 07 23 26  1.8  1.2 11.8  1.4  9.9   N   N    AVERAGE  7.0 358
2024 01 07 22 56  1.9  1.2 11.1  1.4  9.9   N NNW    AVERAGE  7.0 355
2024 01 07 22 26  1.9  1.3 11.8  1.4  9.1   N NNW    AVERAGE  7.0 354
2024 01 07 21 56  2.0  1.5 11.1  1.4  9.1   N   N      SWELL  7.4 351
2024 01 07 21 26  1.9  1.2 11.1  1.6  9.9   N NNW    AVERAGE  7.0   4
2024 01 07 20 56  1.8  1.2 11.1  1.4  9.9   N NNW    AVERAGE  6.9 355
2024 01 07 20 26  1.9  1.3 12.5  1.4  9.9   N   N    AVERAGE  7.2 355
2024 01 07 19 56  1.9  1.3 11.1  1.5  9.9   N   N    AVERAGE  7.1 354
2024 01 07 19 26  1.9  1.2 11.8  1.4  9.1   N   N    AVERAGE  6.9   4
2024 01 07 18 56  2.0  1.4 11.8  1.5  9.9   N   N    AVERAGE  7.5   8
2024 01 07 18 26  1.9  1.2 11.8  1.5  9.9   N NNW    AVERAGE  7.2   4
2024 01 07 17 56  2.0  1.4 11.8  1.5  9.9   N   N    AVERAGE  7.6 358
2024 01 07 17 26  2.1  1.4 11.8  1.6  9.9   N   N    AVERAGE  8.1 353
2024 01 07 16 56  2.2  1.6 11.8  1.6  9.9   N   N      SWELL  8.2 351
2024 01 07 16 26  1.9  1.2 11.8  1.5  9.9   N   N    AVERAGE  7.5   2
2024 01 07 15 56  1.9  1.2 12.5  1.5  9.9   N   N    AVERAGE  7.8   4
2024 01 07 15 26  2.0  1.4 10.5  1.5  9.9   N   N    AVERAGE  8.2 350
2024 01 07 14 56  1.8  1.3 12.5  1.3  9.9   N NNW      SWELL  8.0   4
2024 01 07 14 26  1.8  1.2 10.5  1.4  9.1   N   N    AVERAGE  8.1 358
2024 01 07 13 56  1.9  1.4 11.1  1.3  9.9   N   N      SWELL  8.3   1
2024 01 07 13 26  1.7  1.2 11.8  1.3  9.9   N   N    AVERAGE  8.2 360
2024 01 07 12 56  1.5  1.0 11.8  1.2  9.9   N   N    AVERAGE  7.5   2
2024 01 07 12 26  1.5  1.1 12.5  1.1  9.9   N   N      SWELL  7.8 354
2024 01 07 11 56  1.5  1.0 11.1  1.1  9.9   N   N    AVERAGE  7.5 353
2024 01 07 11 26  1.4  0.8 11.8  1.2  9.9   N   N    AVERAGE  7.3 357
2024 01 07 10 56  1.4  0.8 11.1  1.1  9.9   N   N    AVERAGE  7.2 353
2024 01 07 10 26  1.3  0.7 11.8  1.1  9.9   N   N    AVERAGE  7.0 360
2024 01 07 09 56  1.2  0.7 12.5  1.0  9.9   N   N    AVERAGE  6.8 353
2024 01 07 09 26  1.1  0.6 11.1  1.0  9.9   N   N    AVERAGE  6.6 360
2024 01 07 08 56  1.2  0.6 12.5  1.1  9.9   N   N    AVERAGE  6.5   7
2024 01 07 08 26  1.2  0.7 12.5  1.0  7.7   N   N    AVERAGE  6.6  10
2024 01 07 07 56  1.2  0.6 11.1  1.0  9.9   N   N    AVERAGE  6.3   5
2024 01 07 07 26  1.2  0.6 10.5  1.0  6.7   N   N    AVERAGE  6.1  10
2024 01 07 06 56  1.2  0.5 12.5  1.0  7.1   N   N    AVERAGE  5.9   8
2024 01 07 06 26  1.1  0.5 11.1  1.0  6.2 NNE   N    AVERAGE  6.0  19
2024 01 07 05 56  1.1  0.5 11.1  1.0  6.7   N   N    AVERAGE  5.8   5
2024 01 07 05 26  1.1  0.5 10.5  1.0  6.2 NNE   N    AVERAGE  5.9  19
2024 01 07 04 56  1.1  0.5 11.1  1.0  6.7 NNE   N      STEEP  5.8   1
2024 01 07 04 26  1.1  0.5 11.1  1.0  6.7 NNE   N    AVERAGE  5.8  24
2024 01 07 03 56  1.0  0.5 10.5  0.9  7.1 NNE   N    AVERAGE  5.7  21
2024 01 07 03 26  1.1  0.4 11.8  1.0  6.7 NNE   N      STEEP  5.6 351
2024 01 07 02 56  1.0  0.4 10.5  0.9  7.1 NNE   N    AVERAGE  5.5  15
2024 01 07 02 26  1.0  0.4 11.1  0.9  9.1   N NNE    AVERAGE  5.3 360
2024 01 07 01 56  0.9  0.4 11.1  0.8  9.1 NNE   N    AVERAGE  5.3  21
2024 01 07 01 26  1.0  0.4 11.8  0.9  9.1   N   N    AVERAGE  5.0   8
2024 01 07 00 56  1.0  0.4 10.5  0.9  9.9 NNE   N    AVERAGE  4.7  14
2024 01 07 00 26  1.0  0.4 11.1  0.9  9.9   N   N    AVERAGE  4.7   5
2024 01 06 23 56  1.0  0.5 11.1  0.9  9.9 NNE   N    AVERAGE  4.9  19
2024 01 06 23 26  1.0  0.4 11.8  0.9  9.9   N NNE    AVERAGE  4.7  11
2024 01 06 22 56  1.0  0.4 10.5  0.9  9.9   N NNE    AVERAGE  4.6  10
2024 01 06 22 26  1.0  0.5 11.1  0.9  9.9   N   N    AVERAGE  5.0   1
2024 01 06 21 56  1.0  0.5 10.5  0.9  9.9   N   N    AVERAGE  4.9   2
2024 01 06 21 26  1.0  0.4 11.8  0.9  9.9   N   N    AVERAGE  4.8   2
2024 01 06 20 56  0.9  0.4 11.1  0.8  9.9   N   N    AVERAGE  5.0  10
2024 01 06 20 26  0.9  0.4 11.1  0.8  9.1   N   N    AVERAGE  4.9   2
2024 01 06 19 56  0.9  0.4 11.8  0.9  9.9 NNE   N    AVERAGE  5.0 360
2024 01 06 19 26  1.0  0.5 10.5  0.9  9.9   N   N    AVERAGE  5.2   8
2024 01 06 18 56  1.0  0.5 10.5  0.9  9.9   N NNE    AVERAGE  5.4  15
2024 01 06 18 26  1.0  0.5 11.1  0.9  9.9 NNE   N    AVERAGE  5.5   2
2024 01 06 17 56  0.9  0.4 11.1  0.8  9.9   N   N    AVERAGE  5.4  10
2024 01 06 17 26  1.0  0.5 11.1  0.8  9.9   N NNE    AVERAGE  5.9   5
2024 01 06 16 56  1.0  0.5 10.5  0.9  9.9   N   N    AVERAGE  5.8   4
2024 01 06 16 26  1.0  0.4 10.5  0.9  9.1   N   N    AVERAGE  5.7 354
2024 01 06 15 56  1.0  0.5 11.8  0.9  9.9 NNE   N    AVERAGE  5.9  15
2024 01 06 15 26  1.0  0.4 10.5  0.9  9.9   N   N    AVERAGE  5.8   7
2024 01 06 14 56  1.0  0.5 10.5  0.9  9.1 NNE   N    AVERAGE  5.8   5
2024 01 06 14 26  1.1  0.6 10.5  0.9  9.9   N   N    AVERAGE  6.1   8
2024 01 06 13 56  1.1  0.5 11.1  1.0  9.1 NNE   N    AVERAGE  6.0   2
2024 01 06 13 26  1.1  0.5 11.8  1.0  9.1   N   N    AVERAGE  6.0 351
2024 01 06 12 56  1.1  0.5 10.5  0.9  9.9   N   N    AVERAGE  6.0   2
2024 01 06 12 26  1.1  0.4 10.5  1.0  9.9   N   N    AVERAGE  5.9 357
2024 01 06 11 56  1.2  0.6 10.5  1.1  9.9   N   N    AVERAGE  6.3 351
2024 01 06 11 26  1.0  0.5 11.8  1.0  9.9 NNE   N    AVERAGE  5.9   1
2024 01 06 10 56  1.1  0.5 11.1  1.0  9.9   N   N    AVERAGE  6.1   1
2024 01 06 10 26  1.1  0.6 10.5  0.9  9.9   N NNW    AVERAGE  6.4   1
2024 01 06 09 56  1.1  0.6 11.8  0.9  9.9   N   N    AVERAGE  6.6   1
2024 01 06 09 26  1.1  0.6 11.8  0.9  9.1   N   N    AVERAGE  6.3   5
2024 01 06 08 56  1.1  0.6 10.5  0.9  9.9   N   N    AVERAGE  6.6 354
2024 01 06 08 26  1.1  0.6 10.5  0.9  9.9   N   N    AVERAGE  6.3 360
2024 01 06 07 56  1.1  0.6 10.5  1.0  9.9   N   N    AVERAGE  6.5 357
2024 01 06 07 26  1.1  0.6 11.8  1.0  9.9   N   N    AVERAGE  6.9   4
2024 01 06 06 56  1.1  0.6 10.5  0.9  9.9 NNW   N    AVERAGE  7.0 353
2024 01 06 06 26  1.1  0.7 10.5  0.9  9.9   N   N    AVERAGE  7.1   4
2024 01 06 05 56  1.0  0.6 10.5  0.9  9.9   N   N    AVERAGE  6.8   7
2024 01 06 05 26  1.0  0.6 11.8  0.8  9.9   N   N    AVERAGE  6.8  10
2024 01 06 04 56  1.1  0.7 10.5  0.9  9.1   N   N    AVERAGE  7.5 354
2024 01 06 04 26  1.2  0.7 10.5  1.0  9.9   N   N    AVERAGE  7.6 358
2024 01 06 03 56  1.2  0.8 10.5  1.0  9.9   N   N    AVERAGE  8.1 357
2024 01 06 03 26  1.1  0.6 11.1  0.9  9.9   N   N    AVERAGE  7.8 355
2024 01 06 02 56  1.2  0.7 11.8  1.1  9.9   N   N    AVERAGE  8.4 355
2024 01 06 02 26  1.2  0.8 10.5  1.0  9.9 NNE   N    AVERAGE  8.2   4
2024 01 06 01 56  1.2  0.8 10.5  0.9  9.9   N   N    AVERAGE  8.2 354
2024 01 06 01 26  1.1  0.7 10.5  1.0  9.9   N   N    AVERAGE  8.0   2
2024 01 06 00 56  1.2  0.7 11.1  1.0  9.9   N   N    AVERAGE  8.3 360
2024 01 06 00 26  1.3  0.8 10.5  1.1  9.9   N   N    AVERAGE  8.3 355
2024 01 05 23 56  1.2  0.8 10.5  1.0  9.9   N   N    AVERAGE  8.2 355
2024 01 05 23 26  1.1  0.7 11.1  0.8  9.9   N NNE    AVERAGE  8.0 351
2024 01 05 22 56  1.2  0.8 10.5  0.9  9.9   N   N    AVERAGE  8.1 354
2024 01 05 22 26  1.2  0.8 10.5  1.0  9.9 NNW   N    AVERAGE  8.4 351
2024 01 05 21 56  1.2  0.8 10.5  0.9  9.1   N   N    AVERAGE  8.2 353
2024 01 05 21 26  1.3  0.9 10.5  1.0  9.9   N   N    AVERAGE  8.6   2
2024 01 05 20 56  1.3  0.9 10.5  0.9  9.9   N   N      SWELL  8.4 354
2024 01 05 20 26  1.3  0.9 11.1  0.9  9.9   N   N      SWELL  8.4 353
2024 01 05 19 56  1.3  0.9 10.5  0.9  9.9   N   N      SWELL  8.4 351
2024 01 05 19 26  1.3  0.9 11.1  1.0  9.1   N NNW    AVERAGE  8.4 357
2024 01 05 18 56  1.3  0.9 11.1  1.0  9.1   N NNW    AVERAGE  8.4 357
2024 01 05 18 26  1.2  0.8 11.1  0.9  9.1   N   N    AVERAGE  8.0 360
2024 01 05 17 56  1.2  0.8 10.5  1.0  9.9   N   N    AVERAGE  8.3 350
2024 01 05 17 26  1.2  0.9 11.1  0.9  9.9 NNW   N      SWELL  8.3 348
2024 01 05 16 56  1.4  1.0 11.1  1.0  9.9   N   N      SWELL  8.6 353
2024 01 05 16 26  1.4  1.0 11.8  1.1  9.9   N   N    AVERAGE  8.7 354
2024 01 05 15 56  1.3  0.9 11.1  1.0  9.9   N   N    AVERAGE  8.4 355
2024 01 05 15 26  1.2  0.7 12.5  1.0  9.9   N NNW    AVERAGE  8.0 355
2024 01 05 14 56  1.4  1.0 11.8  1.0  9.1   N   N      SWELL  8.7 351
2024 01 05 14 26  1.4  0.9 11.8  1.1  9.9   N   N    AVERAGE  8.3 351
2024 01 05 13 56  1.5  1.0 10.5  1.1  9.9   N   N    AVERAGE  8.5 351
2024 01 05 13 26  1.4  0.9 11.1  1.1  9.9 NNW   N    AVERAGE  8.3 348
2024 01 05 12 56  1.4  1.0 11.8  1.0  9.9   N   N      SWELL  8.4 351
2024 01 05 12 26  1.5  1.0 11.1  1.1  9.1   N NNW    AVERAGE  8.2 350
2024 01 05 11 56  1.6  1.1 10.5  1.2  9.9 NNW   N    AVERAGE  8.4 346
2024 01 05 11 26  1.6  1.2 11.8  1.1  9.9 NNW NNW      SWELL  8.7 346
2024 01 05 10 56  1.6  1.1 11.1  1.2  9.9 NNW NNW    AVERAGE  8.2 344
2024 01 05 10 26  1.6  1.2 11.1  1.2  9.9   N NNW      SWELL  8.6 353
2024 01 05 09 56  1.6  1.1 11.8  1.2  9.9   N   N    AVERAGE  8.5 355
2024 01 05 09 26  1.7  1.2 11.8  1.3  9.9   N   N    AVERAGE  8.7 357
2024 01 05 08 56  1.7  1.3 11.8  1.3  9.9 NNW   N      SWELL  8.9 346
2024 01 05 08 26  1.6  1.1 11.8  1.3  9.9   N   N    AVERAGE  8.5 350
2024 01 05 07 56  1.7  1.3 11.8  1.2  9.9 NNW   N      SWELL  8.8 346
2024 01 05 07 26  1.8  1.5 11.8  1.1  9.9   N   N      SWELL  8.9 358
2024 01 05 06 56  1.7  1.4 12.5  1.1  9.1   N NNW      SWELL  8.8   1
2024 01 05 06 26  1.6  1.2 11.1  1.1  9.1   N   N      SWELL  8.5   4
2024 01 05 05 56  1.8  1.4 11.8  1.2  9.9   N   N      SWELL  8.7   1
2024 01 05 05 26  1.9  1.5 12.5  1.3  9.9   N NNW      SWELL  9.1   1
2024 01 05 04 56  1.9  1.5 12.5  1.2  9.9   N NNW      SWELL  8.9 351
2024 01 05 04 26  1.8  1.4 10.5  1.1  9.9   N   N      SWELL  8.9   4
2024 01 05 03 56  1.8  1.3 12.5  1.2  9.9   N   N      SWELL  8.6 353
2024 01 05 03 26  1.9  1.3 12.5  1.4  9.9   N   N    AVERAGE  8.4 354
2024 01 05 02 56  2.0  1.5 12.5  1.3  9.1   N NNW      SWELL  8.8 354
2024 01 05 02 26  1.7  1.3 12.5  1.2  9.9   N   N      SWELL  8.3 353
2024 01 05 01 56  1.9  1.3 12.5  1.4  9.9   N   N    AVERAGE  8.5 355
2024 01 05 01 26  1.7  1.2 13.3  1.3  9.9   N NNW    AVERAGE  8.0 358
2024 01 05 00 56  1.9  1.3 13.3  1.4  9.9   N   N    AVERAGE  8.6 355
2024 01 05 00 26  1.8  1.2 13.3  1.3  9.9   N NNW    AVERAGE  8.1   2
2024 01 04 23 56  1.7  1.1 10.5  1.3  9.1   N   N    AVERAGE  7.9 353
2024 01 04 23 26  1.6  1.0 10.5  1.3  9.9 NNW   N    AVERAGE  7.8 351
2024 01 04 22 56  1.6  1.0 10.5  1.3  9.9 NNW   N    AVERAGE  7.8 340
2024 01 04 22 26  1.7  1.0 11.1  1.4  9.9   N NNW    AVERAGE  7.8 347
2024 01 04 21 56  1.6  0.9 11.8  1.3  9.9   N   N    AVERAGE  7.5 350
2024 01 04 21 26  1.5  0.9 10.5  1.2  9.1 NNW NNW    AVERAGE  7.6 348
2024 01 04 20 56  1.4  0.8 10.5  1.1  9.1 NNW NNW    AVERAGE  7.0 337
2024 01 04 20 26  1.2  0.7 10.5  1.1  9.9   N NNW    AVERAGE  6.5 343
2024 01 04 19 56  1.2  0.7 10.5  1.0  9.9   N NNW    AVERAGE  6.8 343
2024 01 04 19 26  1.1  0.6 10.5  1.0  9.1 NNW   N    AVERAGE  6.5 339
2024 01 04 18 56  1.1  0.7 10.5  0.9  9.1 NNW NNW    AVERAGE  6.5 339
2024 01 04 18 26  1.1  0.6 10.5  0.9  9.9   N   N    AVERAGE  6.6 358
2024 01 04 17 56  1.0  0.5 11.1  0.8  9.1   N   N    AVERAGE  6.0   1
2024 01 04 17 26  0.9  0.5 11.8  0.8  9.1   N   N    AVERAGE  6.0   1
2024 01 04 16 56  0.9  0.5 11.1  0.8  9.9   N   N    AVERAGE  5.8   1
2024 01 04 16 26  0.8  0.4 10.5  0.7  9.9   N   N    AVERAGE  5.3 360
2024 01 04 15 56  0.8  0.4 11.1  0.8  9.9   N   N    AVERAGE  5.5 358
2024 01 04 15 26  0.8  0.4 11.8  0.8  9.1   N NNE    AVERAGE  5.4 357
2024 01 04 14 56  0.8  0.3 11.8  0.7  5.6   N NNE        N/A  5.2   4
2024 01 04 14 26  0.8  0.3 10.5  0.7  9.9   N NNE    AVERAGE  5.5  21
2024 01 04 13 56  0.8  0.3 10.5  0.8  5.9   N NNE      STEEP  5.3  29
2024 01 04 13 26  0.8  0.2 13.3  0.8  5.9   N NNE      STEEP  5.2  25
2024 01 04 12 56  0.8  0.3 11.1  0.8  9.1 NNE  NE    AVERAGE  5.3  39
2024 01 04 12 26  0.8  0.2 10.5  0.8  6.2   N NNE    AVERAGE  5.2  22
2024 01 04 11 56  0.9  0.2 13.3  0.9  4.2 NNE ENE VERY_STEEP  5.2  59
2024 01 04 11 26  0.9  0.2 13.3  0.8  5.9 NNE NNE      STEEP  5.3  17
2024 01 04 10 56  0.8  0.2 11.1  0.8  5.9 NNE   N      STEEP  5.3   5
2024 01 04 10 26  0.9  0.2 12.5  0.9  5.9 NNE NNE      STEEP  5.4  15
2024 01 04 09 56  0.9  0.2 14.3  0.8  9.1 NNE NNE    AVERAGE  5.4  29
2024 01 04 09 26  0.9  0.2 10.5  0.9  5.9 NNE NNE      STEEP  5.5  12
2024 01 04 08 56  0.8  0.2 12.5  0.8  5.9 NNE NNE      STEEP  5.4  17
2024 01 04 08 26  0.9  0.2 13.3  0.8  6.2 NNE   N      STEEP  5.5  11
2024 01 04 07 56  0.9  0.2 14.3  0.9  7.1 NNE NNE    AVERAGE  5.5  18
2024 01 04 07 26  0.9  0.2 14.3  0.9  6.2 NNE   N      STEEP  5.5 354
2024 01 04 06 56  1.0  0.2 10.5  0.9  6.2  NE   N      STEEP  5.6 353
2024 01 04 06 26  0.9  0.2 11.8  0.9  7.1 NNE   N    AVERAGE  5.4   4
2024 01 04 05 56  0.9  0.2 14.3  0.9  6.7 NNE   N    AVERAGE  5.6 360
2024 01 04 05 26  0.9  0.2 10.5  0.9  6.7 NNE NNW    AVERAGE  5.4 337
2024 01 04 04 56  0.9  0.2 14.3  0.9  6.7 NNE NNW    AVERAGE  5.6 346
2024 01 04 04 26  1.0  0.2 14.3  1.0  7.7 NNE   N    AVERAGE  5.7  10
2024 01 04 03 56  1.0  0.2 10.5  0.9  6.7 NNE NNW    AVERAGE  5.6 344
2024 01 04 03 26  1.0  0.2 14.3  1.0  7.1 NNE NNW    AVERAGE  5.6 341
2024 01 04 02 56  1.0  0.3 14.3  1.0  6.7 NNE NNW    AVERAGE  5.7 347
2024 01 04 02 26  1.0  0.2 10.5  1.0  7.1 NNE   N    AVERAGE  5.5 358
2024 01 04 01 56  1.0  0.3 11.8  1.0  7.7 NNE   N    AVERAGE  5.6 351
2024 01 04 01 26  0.9  0.2 11.8  0.9  8.3 NNE NNE    AVERAGE  5.2  17
2024 01 04 00 56  1.0  0.2 11.1  1.0  7.7 NNE   N    AVERAGE  5.3 353
2024 01 04 00 26  1.0  0.2 10.5  0.9  7.7 NNE   N    AVERAGE  5.1   2
2024 01 03 23 56  1.0  0.3 11.1  1.0  8.3 NNE NNE    AVERAGE  5.0  17
2024 01 03 23 26  1.0  0.3 14.3  0.9  9.1 NNE NNE    AVERAGE  4.9  17
2024 01 03 22 56  1.0  0.2 11.8  0.9  8.3  NE   N    AVERAGE  5.1  11
2024 01 03 22 26  0.9  0.3 14.3  0.9  8.3 NNE   N    AVERAGE  5.1  10
2024 01 03 21 56  0.9  0.3 14.3  0.9  9.1 NNE NNE    AVERAGE  5.2  24
2024 01 03 21 26  0.9  0.2 11.8  0.8  9.1  NE NNE    AVERAGE  5.0  21
2024 01 03 20 56  0.9  0.3 10.5  0.9  8.3   N   N    AVERAGE  5.5   5
2024 01 03 20 26  0.9  0.3 10.5  0.9  7.7 NNE   N    AVERAGE  5.6   4
2024 01 03 19 56  0.8  0.3 11.1  0.8  7.7 NNE NNE    AVERAGE  5.5  14
2024 01 03 19 26  0.9  0.3 10.5  0.9  8.3  NE NNE    AVERAGE  6.0  19
2024 01 03 18 56  0.9  0.3 10.5  0.9  8.3 NNE   N    AVERAGE  6.3  11
2024 01 03 18 26  0.8  0.3 10.5  0.8  7.7 NNE NNE    AVERAGE  6.1  17
2024 01 03 17 56  0.9  0.3 11.8  0.8  8.3 NNE   N    AVERAGE  6.2  10
2024 01 03 17 26  1.0  0.3 11.1  0.9  9.1 NNE NNE    AVERAGE  6.9  18
2024 01 03 16 56  0.9  0.3 10.5  0.8  9.1 NNE NNE    AVERAGE  6.7  18
2024 01 03 16 26  1.0  0.3 12.5  0.9  8.3 NNE NNE    AVERAGE  6.9  18
2024 01 03 15 56  1.0  0.3 11.8  0.9  9.1 NNE NNE    AVERAGE  6.9  21
2024 01 03 15 26  1.0  0.3 14.3  0.9  8.3 NNE NNE    AVERAGE  6.9  22
2024 01 03 14 56  0.9  0.3 15.4  0.9  9.1 NNE NNE    AVERAGE  6.8  18
2024 01 03 14 26  1.0  0.3 15.4  1.0  9.9 NNE NNE    AVERAGE  7.1  24
2024 01 03 13 56  1.0  0.4 11.1  0.9  9.1 NNE NNE    AVERAGE  6.8  18
2024 01 03 13 26  1.0  0.3 10.5  0.9  9.1 NNE NNE    AVERAGE  6.9  19
2024 01 03 12 56  1.1  0.4 10.5  1.0  9.1 NNE NNE    AVERAGE  7.0  17
2024 01 03 12 26  1.0  0.3 10.5  0.9  9.9 NNE NNE    AVERAGE  6.8  14
2024 01 03 11 56  1.1  0.4 10.5  1.1  9.1 NNE NNE    AVERAGE  7.0  18
2024 01 03 11 26  1.0  0.4 11.1  0.9  9.1 NNE NNE    AVERAGE  6.8  19
2024 01 03 10 56  1.0  0.4 12.5  1.0  9.1 NNE NNE    AVERAGE  6.8  18
2024 01 03 10 26  1.0  0.3 10.5  1.0  9.1 NNE NNE    AVERAGE  6.8  18
2024 01 03 09 56  1.0  0.4 10.5  1.0  9.1 NNE NNE    AVERAGE  7.0  18
2024 01 03 09 26  1.0  0.4 10.5  1.0  8.3 NNE   N    AVERAGE  6.9  10
2024 01 03 08 56  1.0  0.4 10.5  1.0  9.1 NNE NNE    AVERAGE  6.6  24
2024 01 03 08 26  1.0  0.4 10.5  0.9  8.3 NNE   N    AVERAGE  6.6  11
2024 01 03 07 56  0.9  0.4 10.5  0.9  9.9   N NNE    AVERAGE  6.5  18
2024 01 03 07 26  1.0  0.4 10.5  0.9  9.1 NNE   N    AVERAGE  6.5   8
2024 01 03 06 56  1.0  0.4 10.5  1.0  9.1 NNE   N    AVERAGE  6.5  11
2024 01 03 06 26  1.0  0.4 10.5  1.0  9.1   N NNE    AVERAGE  6.4  15
2024 01 03 05 56  0.9  0.3 10.5  0.9  9.9  NE  NE    AVERAGE  6.1  35
2024 01 03 05 26  1.0  0.4 10.5  1.0  9.1   N NNE    AVERAGE  6.4  15
2024 01 03 04 56  1.1  0.4 10.5  1.1  9.1 NNE NNE    AVERAGE  6.6  15
2024 01 03 04 26  1.1  0.4 10.5  1.1  9.1 NNE NNE    AVERAGE  6.5  19
2024 01 03 03 56  1.1  0.3 10.5  1.1  9.1 NNE NNE    AVERAGE  6.2  17
2024 01 03 03 26  1.1  0.4 10.5  1.1  9.9 NNE NNE    AVERAGE  6.3  24
2024 01 03 02 56  1.1  0.4 10.5  1.1  9.9 NNE NNE    AVERAGE  6.3  28
2024 01 03 02 26  1.1  0.4 10.5  1.1  9.9 NNE NNE    AVERAGE  6.4  29
2024 01 03 01 56  1.2  0.5 10.5  1.1  9.1 NNE NNE    AVERAGE  6.3  14
2024 01 03 01 26  1.2  0.4 10.5  1.1  9.1 NNE NNE    AVERAGE  6.2  19
2024 01 03 00 56  1.2  0.4 10.5  1.1  8.3 NNE   N    AVERAGE  5.9   8
2024 01 03 00 26  1.2  0.4 10.5  1.1  9.9 NNE NNE    AVERAGE  5.8  28
2024 01 02 23 56  1.2  0.4 10.5  1.2  9.1 NNE NNE    AVERAGE  5.9  19
2024 01 02 23 26  1.3  0.4 10.5  1.2  9.1 NNE NNE    AVERAGE  5.8  15
2024 01 02 22 56  1.4  0.4 10.5  1.4  9.1 NNE   N    AVERAGE  6.0  10
2024 01 02 22 26  1.3  0.4 11.1  1.2  9.9 NNE NNE    AVERAGE  5.8  12
2024 01 02 21 56  1.4  0.4 10.5  1.3  9.1 NNE NNE    AVERAGE  5.8  14
2024 01 02 21 26  1.2  0.4 11.1  1.2  9.1   N NNE    AVERAGE  5.5  18
