Time	 FairTen1	 
0	 51718	 
0.01	 51735	 
0.02	 51747.6	 
0.03	 51756.3	 
0.04	 51768	 
0.05	 51862.7	 
0.06	 52418.3	 
0.07	 54135.6	 
0.08	 57178.5	 
0.09	 60935	 
0.1	 64901.7	 
0.11	 68838.7	 
0.12	 72648.5	 
0.13	 76297	 
0.14	 79777.6	 
0.15	 83094.6	 
0.16	 86256.8	 
0.17	 89274.6	 
0.18	 92158.9	 
0.19	 94920.3	 
0.2	 97568.5	 
0.21	 100113	 
0.22	 102561	 
0.23	 104920	 
0.24	 107197	 
0.25	 109398	 
0.26	 111529	 
0.27	 113593	 
0.28	 115596	 
0.29	 117541	 
0.3	 119431	 
0.31	 121271	 
0.32	 123062	 
0.33	 124807	 
0.34	 126509	 
0.35	 128170	 
0.36	 129790	 
0.37	 131374	 
0.38	 132920	 
0.39	 134432	 
0.4	 135911	 
0.41	 137357	 
0.42	 138772	 
0.43	 140156	 
0.44	 141511	 
0.45	 142838	 
0.46	 144137	 
0.47	 145409	 
0.48	 146655	 
0.49	 147875	 
0.5	 149070	 
0.51	 150240	 
0.52	 151387	 
0.53	 152511	 
0.54	 153611	 
0.55	 154690	 
0.56	 155746	 
0.57	 156781	 
0.58	 157795	 
0.59	 158788	 
0.6	 159762	 
0.61	 160715	 
0.62	 161649	 
0.63	 162563	 
0.64	 163459	 
0.65	 164337	 
0.66	 165197	 
0.67	 166039	 
0.68	 166863	 
0.69	 167671	 
0.7	 168462	 
0.71	 169236	 
0.72	 169994	 
0.73	 170736	 
0.74	 171463	 
0.75	 172175	 
0.76	 172871	 
0.77	 173553	 
0.78	 174221	 
0.79	 174874	 
0.8	 175514	 
0.81	 176140	 
0.82	 176752	 
0.83	 177352	 
0.84	 177938	 
0.85	 178512	 
0.86	 179074	 
0.87	 179623	 
0.88	 180161	 
0.89	 180687	 
0.9	 181201	 
0.91	 181704	 
0.92	 182197	 
0.93	 182678	 
0.94	 183149	 
0.95	 183610	 
0.96	 184060	 
0.97	 184500	 
0.98	 184931	 
0.99	 185352	 
1	 185764	 
1.01	 186167	 
1.02	 186560	 
1.03	 186945	 
1.04	 187321	 
1.05	 187689	 
1.06	 188049	 
1.07	 188400	 
1.08	 188743	 
1.09	 189079	 
1.1	 189407	 
1.11	 189728	 
1.12	 190041	 
1.13	 190347	 
1.14	 190646	 
1.15	 190939	 
1.16	 191224	 
1.17	 191503	 
1.18	 191776	 
1.19	 192042	 
1.2	 192302	 
1.21	 192557	 
1.22	 192805	 
1.23	 193047	 
1.24	 193284	 
1.25	 193515	 
1.26	 193741	 
1.27	 193962	 
1.28	 194177	 
1.29	 194387	 
1.3	 194593	 
1.31	 194793	 
1.32	 194989	 
1.33	 195180	 
1.34	 195367	 
1.35	 195549	 
1.36	 195727	 
1.37	 195900	 
1.38	 196069	 
1.39	 196235	 
1.4	 196396	 
1.41	 196553	 
1.42	 196707	 
1.43	 196857	 
1.44	 197003	 
1.45	 197146	 
1.46	 197285	 
1.47	 197421	 
1.48	 197553	 
1.49	 197682	 
1.5	 197808	 
1.51	 197931	 
1.52	 198051	 
1.53	 198168	 
1.54	 198282	 
1.55	 198393	 
1.56	 198501	 
1.57	 198607	 
1.58	 198709	 
1.59	 198810	 
1.6	 198908	 
1.61	 199003	 
1.62	 199096	 
1.63	 199186	 
1.64	 199274	 
1.65	 199360	 
1.66	 199444	 
1.67	 199525	 
1.68	 199604	 
1.69	 199682	 
1.7	 199757	 
1.71	 199830	 
1.72	 199901	 
1.73	 199971	 
1.74	 200038	 
1.75	 200104	 
1.76	 200168	 
1.77	 200230	 
1.78	 200291	 
1.79	 200350	 
1.8	 200407	 
1.81	 200463	 
1.82	 200517	 
1.83	 200569	 
1.84	 200621	 
1.85	 200670	 
1.86	 200719	 
1.87	 200765	 
1.88	 200811	 
1.89	 200855	 
1.9	 200898	 
1.91	 200940	 
1.92	 200980	 
1.93	 201020	 
1.94	 201058	 
1.95	 201095	 
1.96	 201131	 
1.97	 201165	 
1.98	 201199	 
1.99	 201232	 
2	 201263	 
2.01	 201294	 
2.02	 201324	 
2.03	 201352	 
2.04	 201380	 
2.05	 201407	 
2.06	 201433	 
2.07	 201458	 
2.08	 201482	 
2.09	 201505	 
2.1	 201528	 
2.11	 201550	 
2.12	 201571	 
2.13	 201591	 
2.14	 201610	 
2.15	 201629	 
2.16	 201647	 
2.17	 201665	 
2.18	 201681	 
2.19	 201697	 
2.2	 201713	 
2.21	 201728	 
2.22	 201742	 
2.23	 201755	 
2.24	 201768	 
2.25	 201781	 
2.26	 201792	 
2.27	 201804	 
2.28	 201814	 
2.29	 201825	 
2.3	 201834	 
2.31	 201844	 
2.32	 201852	 
2.33	 201860	 
2.34	 201868	 
2.35	 201876	 
2.36	 201882	 
2.37	 201889	 
2.38	 201895	 
2.39	 201900	 
2.4	 201906	 
2.41	 201910	 
2.42	 201915	 
2.43	 201919	 
2.44	 201922	 
2.45	 201926	 
2.46	 201929	 
2.47	 201931	 
2.48	 201934	 
2.49	 201935	 
2.5	 201937	 
2.51	 201938	 
2.52	 201939	 
2.53	 201940	 
2.54	 201940	 
2.55	 201940	 
2.56	 201940	 
2.57	 201940	 
2.58	 201939	 
2.59	 201938	 
2.6	 201937	 
2.61	 201935	 
2.62	 201934	 
2.63	 201932	 
2.64	 201929	 
2.65	 201927	 
2.66	 201924	 
2.67	 201921	 
2.68	 201918	 
2.69	 201915	 
2.7	 201912	 
2.71	 201908	 
2.72	 201904	 
2.73	 201900	 
2.74	 201896	 
2.75	 201891	 
2.76	 201887	 
2.77	 201882	 
2.78	 201877	 
2.79	 201872	 
2.8	 201866	 
2.81	 201861	 
2.82	 201855	 
2.83	 201850	 
2.84	 201844	 
2.85	 201838	 
2.86	 201832	 
2.87	 201825	 
2.88	 201819	 
2.89	 201812	 
2.9	 201806	 
2.91	 201799	 
2.92	 201792	 
2.93	 201785	 
2.94	 201778	 
2.95	 201770	 
2.96	 201763	 
2.97	 201755	 
2.98	 201748	 
2.99	 201740	 
3	 201732	 
3.01	 201724	 
3.02	 201716	 
3.03	 201708	 
3.04	 201700	 
3.05	 201692	 
3.06	 201683	 
3.07	 201675	 
3.08	 201666	 
3.09	 201658	 
3.1	 201649	 
3.11	 201640	 
3.12	 201632	 
3.13	 201623	 
3.14	 201614	 
3.15	 201605	 
3.16	 201595	 
3.17	 201586	 
3.18	 201577	 
3.19	 201568	 
3.2	 201558	 
3.21	 201549	 
3.22	 201539	 
3.23	 201530	 
3.24	 201520	 
3.25	 201510	 
3.26	 201501	 
3.27	 201491	 
3.28	 201481	 
3.29	 201471	 
3.3	 201461	 
3.31	 201451	 
3.32	 201441	 
3.33	 201431	 
3.34	 201421	 
3.35	 201411	 
3.36	 201401	 
3.37	 201390	 
3.38	 201380	 
3.39	 201370	 
3.4	 201359	 
3.41	 201349	 
3.42	 201338	 
3.43	 201328	 
3.44	 201318	 
3.45	 201307	 
3.46	 201296	 
3.47	 201286	 
3.48	 201275	 
3.49	 201264	 
3.5	 201254	 
3.51	 201243	 
3.52	 201232	 
3.53	 201221	 
3.54	 201211	 
3.55	 201200	 
3.56	 201189	 
3.57	 201178	 
3.58	 201167	 
3.59	 201156	 
3.6	 201145	 
3.61	 201134	 
3.62	 201123	 
3.63	 201112	 
3.64	 201101	 
3.65	 201090	 
3.66	 201079	 
3.67	 201068	 
3.68	 201057	 
3.69	 201046	 
3.7	 201034	 
3.71	 201023	 
3.72	 201012	 
3.73	 201001	 
3.74	 200990	 
3.75	 200978	 
3.76	 200967	 
3.77	 200956	 
3.78	 200945	 
3.79	 200933	 
3.8	 200922	 
3.81	 200911	 
3.82	 200899	 
3.83	 200888	 
3.84	 200876	 
3.85	 200865	 
3.86	 200854	 
3.87	 200842	 
3.88	 200831	 
3.89	 200819	 
3.9	 200808	 
3.91	 200797	 
3.92	 200785	 
3.93	 200774	 
3.94	 200762	 
3.95	 200751	 
3.96	 200739	 
3.97	 200728	 
3.98	 200716	 
3.99	 200705	 
4	 200693	 
4.01	 200682	 
4.02	 200670	 
4.03	 200659	 
4.04	 200647	 
4.05	 200635	 
4.06	 200624	 
4.07	 200612	 
4.08	 200601	 
4.09	 200589	 
4.1	 200578	 
4.11	 200566	 
4.12	 200554	 
4.13	 200543	 
4.14	 200531	 
4.15	 200520	 
4.16	 200508	 
4.17	 200496	 
4.18	 80740.8	 
4.19	 69456.7	 
4.2	 63344.6	 
4.21	 58743.1	 
4.22	 54936.3	 
4.23	 51651.2	 
4.24	 48752.8	 
4.25	 46161.9	 
4.26	 43826.8	 
4.27	 41710.8	 
4.28	 39786	 
4.29	 38030.4	 
4.3	 36425.9	 
4.31	 34957.3	 
4.32	 33611.6	 
4.33	 32377.4	 
4.34	 31244.8	 
4.35	 30204.9	 
4.36	 29249.6	 
4.37	 28371.9	 
4.38	 27565.1	 
4.39	 26823.5	 
4.4	 26141.8	 
4.41	 25514.9	 
4.42	 24938.5	 
4.43	 24408.5	 
4.44	 23921.2	 
4.45	 23473.1	 
4.46	 23061.1	 
4.47	 22682.3	 
4.48	 22334.1	 
4.49	 22014.1	 
4.5	 21720.1	 
4.51	 21449.9	 
4.52	 21201.7	 
4.53	 20973.8	 
4.54	 20764.5	 
4.55	 20572.4	 
4.56	 20396.2	 
4.57	 20234.5	 
4.58	 20086.3	 
4.59	 19950.5	 
4.6	 19826.1	 
4.61	 19712.2	 
4.62	 19607.9	 
4.63	 19512.6	 
4.64	 19425.5	 
4.65	 19346	 
4.66	 19273.4	 
4.67	 19207.2	 
4.68	 19147	 
4.69	 19092.1	 
4.7	 19042.3	 
4.71	 18997.1	 
4.72	 18956.1	 
4.73	 18918.9	 
4.74	 18885.4	 
4.75	 18855.2	 
4.76	 18828	 
4.77	 18803.5	 
4.78	 18781.6	 
4.79	 18762.1	 
4.8	 18744.7	 
4.81	 18729.2	 
4.82	 18715.6	 
4.83	 18703.6	 
4.84	 18693.1	 
4.85	 18684	 
4.86	 18676.2	 
4.87	 18669.6	 
4.88	 18664	 
4.89	 18659.3	 
4.9	 18655.6	 
4.91	 18652.6	 
4.92	 18650.4	 
4.93	 18648.8	 
4.94	 18647.8	 
4.95	 18647.4	 
4.96	 18647.4	 
4.97	 18647.9	 
4.98	 18648.8	 
4.99	 18650.1	 
5	 18651.6	 
5.01	 18653.5	 
5.02	 18655.6	 
5.03	 18658	 
5.04	 18660.5	 
5.05	 18663.2	 
5.06	 18666.1	 
5.07	 18669.1	 
5.08	 18672.2	 
5.09	 18675.4	 
5.1	 18678.7	 
5.11	 18682.1	 
5.12	 18685.6	 
5.13	 18689	 
5.14	 18692.5	 
5.15	 18696.1	 
5.16	 18699.6	 
5.17	 18703.2	 
5.18	 18706.7	 
5.19	 18710.3	 
5.2	 18713.8	 
5.21	 18717.3	 
5.22	 18720.8	 
5.23	 18724.3	 
5.24	 18727.8	 
5.25	 18731.2	 
5.26	 18734.5	 
5.27	 18737.9	 
5.28	 18741.2	 
5.29	 18744.4	 
5.3	 18747.6	 
5.31	 18750.8	 
5.32	 18753.9	 
5.33	 18757	 
5.34	 18760	 
5.35	 18763	 
5.36	 18765.9	 
5.37	 18768.7	 
5.38	 18771.6	 
5.39	 18774.3	 
5.4	 18777	 
5.41	 18779.7	 
5.42	 18782.3	 
5.43	 18784.9	 
5.44	 18787.4	 
5.45	 18789.8	 
5.46	 18792.3	 
5.47	 18794.6	 
5.48	 18796.9	 
5.49	 18799.2	 
5.5	 18801.4	 
5.51	 18803.6	 
5.52	 18805.7	 
5.53	 18807.8	 
5.54	 18809.8	 
5.55	 18811.8	 
5.56	 18813.8	 
5.57	 18815.7	 
5.58	 18817.5	 
5.59	 18819.3	 
5.6	 18821.1	 
5.61	 18822.9	 
5.62	 18824.6	 
5.63	 18826.2	 
5.64	 18827.9	 
5.65	 18829.4	 
5.66	 18831	 
5.67	 18832.5	 
5.68	 18834	 
5.69	 18835.4	 
5.7	 18836.9	 
5.71	 18838.2	 
5.72	 18839.6	 
5.73	 18840.9	 
5.74	 18842.2	 
5.75	 18843.5	 
5.76	 18844.7	 
5.77	 18845.9	 
5.78	 18847.1	 
5.79	 18848.2	 
5.8	 18849.3	 
5.81	 18850.4	 
5.82	 18851.5	 
5.83	 18852.6	 
5.84	 18853.6	 
5.85	 18854.6	 
5.86	 18855.6	 
5.87	 18856.6	 
5.88	 18857.5	 
5.89	 18858.5	 
5.9	 18859.4	 
5.91	 18860.4	 
5.92	 18861.3	 
5.93	 18862.2	 
5.94	 18863.2	 
5.95	 18864.1	 
5.96	 18865.1	 
5.97	 18866.1	 
5.98	 18867.2	 
5.99	 18868.3	 
6	 18869.5	 
6.01	 18870.8	 
6.02	 18872.2	 
6.03	 18873.8	 
6.04	 18875.6	 
6.05	 18877.6	 
6.06	 18880	 
6.07	 18882.8	 
6.08	 18886.1	 
6.09	 18890	 
6.1	 18894.7	 
6.11	 18900.4	 
6.12	 18907.3	 
6.13	 18915.6	 
6.14	 18925.7	 
6.15	 18938.1	 
6.16	 18953.3	 
6.17	 18971.8	 
6.18	 18994.6	 
6.19	 19022.5	 
6.2	 19056.7	 
6.21	 19098.6	 
6.22	 19150	 
6.23	 19213	 
6.24	 19289.9	 
6.25	 19383.6	 
6.26	 19497.6	 
6.27	 19635.8	 
6.28	 19802.4	 
6.29	 20002.4	 
6.3	 20240.7	 
6.31	 20522.4	 
6.32	 20852.3	 
6.33	 21234.1	 
6.34	 21670	 
6.35	 22159.8	 
6.36	 22700.2	 
6.37	 23284.1	 
6.38	 23900.6	 
6.39	 24535	 
6.4	 25170.3	 
6.41	 25789	 
6.42	 26375.3	 
6.43	 26917.4	 
6.44	 27409.5	 
6.45	 27852.6	 
6.46	 28254.1	 
6.47	 28626.5	 
6.48	 28985.9	 
6.49	 29349.3	 
6.5	 29733.1	 
6.51	 30152.1	 
6.52	 30618.2	 
6.53	 31140.3	 
6.54	 31724.7	 
6.55	 32374.9	 
6.56	 33092.4	 
6.57	 33876.7	 
6.58	 34725.3	 
6.59	 35634.2	 
6.6	 36597.1	 
6.61	 37605.4	 
6.62	 38647.4	 
6.63	 39707.9	 
6.64	 40767	 
6.65	 41799.6	 
6.66	 42775.1	 
6.67	 43656.4	 
6.68	 44400.7	 
6.69	 44960.3	 
6.7	 45284	 
6.71	 45320.5	 
6.72	 45022.2	 
6.73	 44349.5	 
6.74	 43277.2	 
6.75	 41798.8	 
6.76	 39931.4	 
6.77	 37717.6	 
6.78	 35226.2	 
6.79	 32549	 
6.8	 29795.9	 
6.81	 27088	 
6.82	 24548.9	 
6.83	 22295.9	 
6.84	 20429.1	 
6.85	 19019	 
6.86	 18095.6	 
6.87	 17643.4	 
6.88	 17608.3	 
6.89	 17915.4	 
6.9	 18488.6	 
6.91	 19263.3	 
6.92	 20192	 
6.93	 21243.1	 
6.94	 22398	 
6.95	 23646.9	 
6.96	 24986.2	 
6.97	 26415.8	 
6.98	 27937.5	 
6.99	 29554.2	 
7	 31268.6	 
7.01	 33083.4	 
7.02	 35000.6	 
7.03	 37021.4	 
7.04	 39146	 
7.05	 41373.6	 
7.06	 43702.1	 
7.07	 48800.3	 
7.08	 82201.2	 
7.09	 100930	 
7.1	 104478	 
7.11	 101149	 
7.12	 95118.2	 
7.13	 88275.8	 
7.14	 81451.9	 
7.15	 74967.1	 
7.16	 68881.8	 
7.17	 63092	 
7.18	 57310.1	 
7.19	 50824.6	 
7.2	 41369.8	 
7.21	 19163.6	 
7.22	 44100.2	 
7.23	 78544.3	 
7.24	 71400.7	 
7.25	 61890.7	 
7.26	 54739.9	 
7.27	 49479.3	 
7.28	 45517.5	 
7.29	 42444.1	 
7.3	 39989.3	 
7.31	 37976.5	 
7.32	 36288.4	 
7.33	 34845.2	 
7.34	 33591.4	 
7.35	 32487.1	 
7.36	 31503.1	 
7.37	 30617.6	 
7.38	 29813.4	 
7.39	 29077.6	 
7.4	 28399.5	 
7.41	 27770.8	 
7.42	 27184.6	 
7.43	 26635.3	 
7.44	 26118.1	 
7.45	 25629.2	 
7.46	 25165.4	 
7.47	 24723.7	 
7.48	 24302	 
7.49	 23898.2	 
7.5	 23510.6	 
7.51	 23137.9	 
7.52	 22778.6	 
7.53	 22431.9	 
7.54	 22096.8	 
7.55	 21772.7	 
7.56	 21459	 
7.57	 21155.2	 
7.58	 20861.1	 
7.59	 20576.5	 
7.6	 20301.4	 
7.61	 20035.9	 
7.62	 19780.1	 
7.63	 19534.3	 
7.64	 19299.2	 
7.65	 19075.2	 
7.66	 18863.2	 
7.67	 18663.9	 
7.68	 18478.4	 
7.69	 18308	 
7.7	 18153.9	 
7.71	 18017.6	 
7.72	 17900.6	 
7.73	 17804.9	 
7.74	 17732.1	 
7.75	 17684.2	 
7.76	 17663.4	 
7.77	 17671.7	 
7.78	 17711.2	 
7.79	 17784.1	 
7.8	 17892.4	 
7.81	 18038.3	 
7.82	 18223.5	 
7.83	 18449.8	 
7.84	 18718.9	 
7.85	 19032	 
7.86	 19390.4	 
7.87	 19794.8	 
7.88	 20246	 
7.89	 20744.3	 
7.9	 21289.8	 
7.91	 21882.4	 
7.92	 22521.7	 
7.93	 23207.2	 
7.94	 23937.9	 
7.95	 24712.8	 
7.96	 25530.7	 
7.97	 26390	 
7.98	 27289.1	 
7.99	 37477.5	 
8	 75723.4	 
8.01	 104031	 
8.02	 116135	 
8.03	 117982	 
8.04	 113997	 
8.05	 105781	 
8.06	 88374.1	 
8.07	 6982.28	 
8.08	 131586	 
8.09	 114900	 
8.1	 99522.9	 
8.11	 89589	 
8.12	 82198.6	 
8.13	 76223	 
8.14	 71206.3	 
8.15	 66914	 
8.16	 63198	 
8.17	 59953.5	 
8.18	 57100.9	 
8.19	 54577.2	 
8.2	 52332	 
8.21	 50323.7	 
8.22	 48518	 
8.23	 46886.2	 
8.24	 45404.4	 
8.25	 44052.5	 
8.26	 42813.3	 
8.27	 41672.6	 
8.28	 40618	 
8.29	 39639.3	 
8.3	 38727.4	 
8.31	 37874.8	 
8.32	 37075	 
8.33	 36322.3	 
8.34	 35611.9	 
8.35	 34939.5	 
8.36	 34301.5	 
8.37	 33694.6	 
8.38	 33116	 
8.39	 32563.2	 
8.4	 32034.1	 
8.41	 31526.6	 
8.42	 31039.1	 
8.43	 30569.8	 
8.44	 30117.5	 
8.45	 29680.9	 
8.46	 29258.8	 
8.47	 28850.2	 
8.48	 28454.1	 
8.49	 28069.7	 
8.5	 27696.1	 
8.51	 27332.8	 
8.52	 26978.9	 
8.53	 26633.9	 
8.54	 26297.3	 
8.55	 25968.4	 
8.56	 25647	 
8.57	 25332.5	 
8.58	 25024.5	 
8.59	 24722.7	 
8.6	 24426.8	 
8.61	 24136.6	 
8.62	 23851.6	 
8.63	 23571.8	 
8.64	 23296.8	 
8.65	 23026.7	 
8.66	 22761.2	 
8.67	 22500.2	 
8.68	 22243.6	 
8.69	 21991.5	 
8.7	 21743.8	 
8.71	 21500.5	 
8.72	 21261.6	 
8.73	 21027.3	 
8.74	 20797.7	 
8.75	 20572.9	 
8.76	 20353.2	 
8.77	 20138.7	 
8.78	 19929.7	 
8.79	 19726.5	 
8.8	 19529.6	 
8.81	 19339.2	 
8.82	 19155.8	 
8.83	 18979.9	 
8.84	 18812.1	 
8.85	 18652.9	 
8.86	 18502.9	 
8.87	 18362.8	 
8.88	 18233.3	 
8.89	 18115.2	 
8.9	 18009.2	 
8.91	 17916.2	 
8.92	 17837	 
8.93	 17772.6	 
8.94	 17723.8	 
8.95	 17691.5	 
8.96	 17676.8	 
8.97	 17680.4	 
8.98	 17703.3	 
8.99	 17746.5	 
9	 17810.7	 
9.01	 17896.7	 
9.02	 18005.3	 
9.03	 18137.3	 
9.04	 18293.2	 
9.05	 18473.5	 
9.06	 18678.9	 
9.07	 18909.5	 
9.08	 19165.8	 
9.09	 19448	 
9.1	 19823.8	 
9.11	 27690.1	 
9.12	 50014.8	 
9.13	 70931.9	 
9.14	 84366.9	 
9.15	 91359.9	 
9.16	 93981.8	 
9.17	 93870.8	 
9.18	 92127.9	 
9.19	 89457.8	 
9.2	 86304.2	 
9.21	 82944.3	 
9.22	 79549.3	 
9.23	 76222.5	 
9.24	 73024.1	 
9.25	 69986	 
9.26	 67122.9	 
9.27	 64437.8	 
9.28	 61927.1	 
9.29	 59583.1	 
9.3	 57395.9	 
9.31	 55354.4	 
9.32	 53447.4	 
9.33	 51663.5	 
9.34	 49992	 
9.35	 48422.4	 
9.36	 46944.7	 
9.37	 45549.4	 
9.38	 44227.2	 
9.39	 42969	 
9.4	 41765.6	 
9.41	 40607.3	 
9.42	 39483.7	 
9.43	 38382.7	 
9.44	 37289.7	 
9.45	 36185.7	 
9.46	 35044.3	 
9.47	 33825.8	 
9.48	 32465.5	 
9.49	 30847.5	 
9.5	 28740.2	 
9.51	 25610	 
9.52	 20018.3	 
9.53	 8630.17	 
9.54	 27090.4	 
9.55	 52344.4	 
9.56	 51711.1	 
9.57	 46413.9	 
9.58	 42603.3	 
9.59	 40100.1	 
9.6	 38352.2	 
9.61	 37035.5	 
9.62	 35979.4	 
9.63	 35093.1	 
9.64	 34325.4	 
9.65	 33645.9	 
9.66	 33035.6	 
9.67	 32481.7	 
9.68	 31974.9	 
9.69	 31508.5	 
9.7	 31077.1	 
9.71	 30676.5	 
9.72	 30303.1	 
9.73	 29953.9	 
9.74	 29626.4	 
9.75	 29318.3	 
9.76	 29027.7	 
9.77	 28752.9	 
9.78	 28492.5	 
9.79	 28245	 
9.8	 28009.4	 
9.81	 27784.6	 
9.82	 27569.6	 
9.83	 27363.6	 
9.84	 27165.9	 
9.85	 26975.7	 
9.86	 26792.5	 
9.87	 26615.6	 
9.88	 26444.6	 
9.89	 26279	 
9.9	 26118.4	 
9.91	 25962.4	 
9.92	 25810.6	 
9.93	 25662.7	 
9.94	 25518.4	 
9.95	 25377.5	 
9.96	 25239.7	 
9.97	 25104.7	 
9.98	 24972.3	 
9.99	 24842.4	 
10	 24714.7	 
10.01	 24589.1	 
10.02	 24465.4	 
10.03	 24343.4	 
10.04	 24223.1	 
10.05	 24104.2	 
10.06	 23986.6	 
10.07	 23870.3	 
10.08	 23755.1	 
10.09	 23640.9	 
10.1	 23527.7	 
10.11	 23415.2	 
10.12	 23303.5	 
10.13	 23192.5	 
10.14	 23082.1	 
10.15	 22972.1	 
10.16	 22862.6	 
10.17	 22753.5	 
10.18	 22644.7	 
10.19	 22536.1	 
10.2	 22427.8	 
10.21	 22319.7	 
10.22	 22211.6	 
10.23	 22103.7	 
10.24	 21995.8	 
10.25	 21888	 
10.26	 21780.1	 
10.27	 21672.2	 
10.28	 21564.3	 
10.29	 21456.3	 
10.3	 21348.2	 
10.31	 21240.1	 
10.32	 21131.9	 
10.33	 21023.6	 
10.34	 20915.3	 
10.35	 20806.9	 
10.36	 20698.5	 
10.37	 20590.1	 
10.38	 20481.8	 
10.39	 20373.5	 
10.4	 20265.3	 
10.41	 20157.4	 
10.42	 20049.7	 
10.43	 19942.2	 
10.44	 19835.2	 
10.45	 19728.7	 
10.46	 19622.8	 
10.47	 19517.5	 
10.48	 19413	 
10.49	 19309.5	 
10.5	 19207.1	 
10.51	 19105.9	 
10.52	 19006	 
10.53	 18907.8	 
10.54	 18811.2	 
10.55	 18716.7	 
10.56	 18624.3	 
10.57	 18534.4	 
10.58	 18447.1	 
10.59	 18362.8	 
10.6	 18281.6	 
10.61	 18204	 
10.62	 18130.2	 
10.63	 18060.5	 
10.64	 17995.3	 
10.65	 17934.9	 
10.66	 17879.7	 
10.67	 17830.2	 
10.68	 17786.6	 
10.69	 17749.4	 
10.7	 17719.1	 
10.71	 17696.1	 
10.72	 17680.7	 
10.73	 17673.5	 
10.74	 17674.9	 
10.75	 17685.3	 
10.76	 17705.3	 
10.77	 17735.2	 
10.78	 17775.6	 
10.79	 17826.8	 
10.8	 18428.5	 
10.81	 25058.4	 
10.82	 38365.9	 
10.83	 50350.1	 
10.84	 58217.7	 
10.85	 62431.6	 
10.86	 64098.8	 
10.87	 64164.3	 
10.88	 63285.7	 
10.89	 61884.7	 
10.9	 60220.5	 
10.91	 58448	 
10.92	 56657.7	 
10.93	 54900.6	 
10.94	 53204.1	 
10.95	 51581.6	 
10.96	 50037.8	 
10.97	 48572.5	 
10.98	 47182.3	 
10.99	 45861.7	 
11	 44603	 
11.01	 43396	 
11.02	 42226.5	 
11.03	 41073.5	 
11.04	 39904.4	 
11.05	 38665.6	 
11.06	 37268.2	 
11.07	 35563.6	 
11.08	 33315.5	 
11.09	 30194.5	 
11.1	 25925.1	 
11.11	 20975.7	 
11.12	 18164.7	 
11.13	 20805.6	 
11.14	 25733.7	 
11.15	 29000.7	 
11.16	 30356.7	 
11.17	 31088.1	 
11.18	 32243.7	 
11.19	 34347.4	 
11.2	 37580.9	 
11.21	 41854	 
11.22	 46720.8	 
11.23	 51338.8	 
11.24	 54655.5	 
11.25	 55825.4	 
11.26	 54603.6	 
11.27	 51418.3	 
11.28	 47101.2	 
11.29	 42511.2	 
11.3	 38281	 
11.31	 34748.3	 
11.32	 32008.5	 
11.33	 30010.4	 
11.34	 28641.7	 
11.35	 27782	 
11.36	 27324.6	 
11.37	 27184.5	 
11.38	 27295.7	 
11.39	 27604.2	 
11.4	 28061.6	 
11.41	 28620.2	 
11.42	 29229.3	 
11.43	 29834.9	 
11.44	 30382.1	 
11.45	 30818.3	 
11.46	 31099	 
11.47	 31192.9	 
11.48	 31085.4	 
11.49	 30780.2	 
11.5	 30297.5	 
11.51	 29670.9	 
11.52	 28941.6	 
11.53	 28152.9	 
11.54	 27345.8	 
11.55	 26554.9	 
11.56	 25807	 
11.57	 25120.6	 
11.58	 24506.4	 
11.59	 23969.2	 
11.6	 23508.8	 
11.61	 23122.1	 
11.62	 22804.2	 
11.63	 22549.4	 
11.64	 22351.3	 
11.65	 22203.7	 
11.66	 22100.8	 
11.67	 22037.1	 
11.68	 22007.5	 
11.69	 22007.2	 
11.7	 22031.4	 
11.71	 22075.5	 
11.72	 22134.8	 
11.73	 22204.4	 
11.74	 22279.5	 
11.75	 22354.8	 
11.76	 22425.4	 
11.77	 22486.3	 
11.78	 22532.6	 
11.79	 22560.1	 
11.8	 22565.2	 
11.81	 22544.9	 
11.82	 22497.5	 
11.83	 22422	 
11.84	 22318.7	 
11.85	 22189	 
11.86	 22035	 
11.87	 21859.8	 
11.88	 21666.9	 
11.89	 21460.3	 
11.9	 21244.2	 
11.91	 21022.5	 
11.92	 20799.1	 
11.93	 20577.3	 
11.94	 20360.2	 
11.95	 20150	 
11.96	 19948.8	 
11.97	 19757.8	 
11.98	 19577.9	 
11.99	 19409.5	 
12	 19252.8	 
12.01	 19107.6	 
12.02	 18973.4	 
12.03	 18849.8	 
12.04	 18736.1	 
12.05	 18631.5	 
12.06	 18535.5	 
12.07	 18447.2	 
12.08	 18366.1	 
12.09	 18291.5	 
12.1	 18222.9	 
12.11	 18159.7	 
12.12	 18088	 
12.13	 17790	 
12.14	 18891.6	 
12.15	 23882.8	 
12.16	 30522.6	 
12.17	 36247.1	 
12.18	 40188.1	 
12.19	 42318	 
12.2	 42849.2	 
12.21	 42002.1	 
12.22	 39945.1	 
12.23	 36810.7	 
12.24	 32758.8	 
12.25	 28085.7	 
12.26	 23387.8	 
12.27	 19724	 
12.28	 18356.5	 
12.29	 19519.5	 
12.3	 21968.5	 
12.31	 24375.5	 
12.32	 26107.6	 
12.33	 27091.5	 
12.34	 27526.1	 
12.35	 27674.7	 
12.36	 27759.5	 
12.37	 27939.8	 
12.38	 28340.5	 
12.39	 29055.3	 
12.4	 30170.2	 
12.41	 31784.2	 
12.42	 34016.4	 
12.43	 37003.1	 
12.44	 40880.6	 
12.45	 45750.8	 
12.46	 51625.1	 
12.47	 58349.7	 
